;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Greg Staples;black;4;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/4.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blade Splicer;"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.";rare;Creature — Human Artificer;nph;New Phyrexia;1;1
11;Anthony Francisco;black;29;['U'];['U'];"""Urabrask may suspect our surveillance, but he cannot stop it."" —Avaricta, Gitaxian sective";{'small': 'https://img.scryfall.com/cards/small/en/nph/29.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/29.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/29.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/29.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/29.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/29.jpg?1517813031'};{1}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blighted Agent;"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
Blighted Agent can't be blocked.";common;Creature — Human Rogue;nph;New Phyrexia;1;1
12;Igor Kieryluk;black;131;['W'];[];"""We thank the souleaters for inscribing our souls with subservience, to reinforce the sacred order."" —Drones' hymn of gratitude";{'small': 'https://img.scryfall.com/cards/small/en/nph/131.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/131.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/131.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/131.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/131.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/131.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blinding Souleater;{W/P}, {T}: Tap target creature. ({W/P} can be paid with either {W} or 2 life.);common;Artifact Creature — Cleric;nph;New Phyrexia;1;3
13;Jana Schirmer & Johannes Voss;black;52;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/52.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/52.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/52.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/52.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/52.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/52.jpg?1517813031'};{1}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blind Zealot;"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Whenever Blind Zealot deals combat damage to a player, you may sacrifice it. If you do, destroy target creature that player controls.";common;Creature — Human Cleric;nph;New Phyrexia;2;2
14;Kev Walker;black;80;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/80.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/80.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/80.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/80.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/80.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/80.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bludgeon Brawl;"Each noncreature, non-Equipment artifact is an Equipment with equip {X} and ""Equipped creature gets +X/+0,"" where X is that artifact's converted mana cost.";rare;Enchantment;nph;New Phyrexia;;
15;Mark Zug;black;105;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/105.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/105.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/105.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/105.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/105.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/105.jpg?1517813031'};{5}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brutalizer Exarch;"When Brutalizer Exarch enters the battlefield, choose one —
• Search your library for a creature card, reveal it, then shuffle your library and put that card on top of it.
• Put target noncreature permanent on the bottom of its owner's library.";uncommon;Creature — Cleric;nph;New Phyrexia;3;3
16;Scott Chou;black;132;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/nph/132.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/132.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/132.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/132.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/132.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/132.jpg?1517813031'};{6};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Caged Sun;"As Caged Sun enters the battlefield, choose a color.
Creatures you control of the chosen color get +1/+1.
Whenever a land's ability causes you to add one or more mana of the chosen color, add one additional mana of that color.";rare;Artifact;nph;New Phyrexia;;
17;Karl Kopinski;black;53;['B'];['B'];"""I am weak. Make . . . me . . . ideal.""";{'small': 'https://img.scryfall.com/cards/small/en/nph/53.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/53.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/53.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/53.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/53.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/53.jpg?1517813031'};{3}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Caress of Phyrexia;Target player draws three cards, loses 3 life, and gets three poison counters.;uncommon;Sorcery;nph;New Phyrexia;;
18;Richard Whitters;black;5;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/5.jpg?1517813031'};{1}{W/P};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cathedral Membrane;"({W/P} can be paid with either {W} or 2 life.)
Defender
When Cathedral Membrane dies during combat, it deals 6 damage to each creature it blocked this combat.";uncommon;Artifact Creature — Wall;nph;New Phyrexia;0;3
19;Stephan Martiniere;black;30;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/30.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/30.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/30.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/30.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/30.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/30.jpg?1517813031'};{5}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chained Throatseeker;"Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
Chained Throatseeker can't attack unless defending player is poisoned.";common;Creature — Horror;nph;New Phyrexia;5;5
20;Min Yum;black;6;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/6.jpg?1517813031'};{4}{W}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chancellor of the Annex;"You may reveal this card from your opening hand. If you do, when each opponent casts their first spell of the game, counter that spell unless that player pays {1}.
Flying
Whenever an opponent casts a spell, counter it unless that player pays {1}.";rare;Creature — Angel;nph;New Phyrexia;5;6
21;Stephan Martiniere;black;54;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/54.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/54.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/54.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/54.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/54.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/54.jpg?1517813031'};{4}{B}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chancellor of the Dross;"You may reveal this card from your opening hand. If you do, at the beginning of the first upkeep, each opponent loses 3 life, then you gain life equal to the life lost this way.
Flying, lifelink";rare;Creature — Vampire;nph;New Phyrexia;6;6
22;Chippy;black;81;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/81.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/81.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/81.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/81.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/81.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/81.jpg?1517813031'};{4}{R}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chancellor of the Forge;"You may reveal this card from your opening hand. If you do, at the beginning of the first upkeep, create a 1/1 red Goblin creature token with haste.
When Chancellor of the Forge enters the battlefield, create X 1/1 red Goblin creature tokens with haste, where X is the number of creatures you control.";rare;Creature — Giant;nph;New Phyrexia;5;5
23;Nils Hamm;black;31;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/31.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/31.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/31.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/31.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/31.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/31.jpg?1517813031'};{4}{U}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chancellor of the Spires;"You may reveal this card from your opening hand. If you do, at the beginning of the first upkeep, each opponent puts the top seven cards of their library into their graveyard.
Flying
When Chancellor of the Spires enters the battlefield, you may cast target instant or sorcery card from an opponent's graveyard without paying its mana cost.";rare;Creature — Sphinx;nph;New Phyrexia;5;7
24;Steve Prescott;black;106;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/nph/106.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/106.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/106.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/106.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/106.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/106.jpg?1517813031'};{4}{G}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chancellor of the Tangle;"You may reveal this card from your opening hand. If you do, at the beginning of your first main phase, add {G}.
Vigilance, reach";rare;Creature — Beast;nph;New Phyrexia;6;7
25;Anthony Francisco;black;133;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/nph/133.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/nph/133.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/nph/133.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/nph/133.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/nph/133.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/nph/133.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Conversion Chamber;"{2}, {T}: Exile target artifact card from a graveyard. Put a charge counter on Conversion Chamber.
{2}, {T}, Remove a charge counter from Conversion Chamber: Create a 3/3 colorless Golem artifact creature token.";uncommon;Artifact;nph;New Phyrexia;;
