;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Daarken;black;80;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/80.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/80.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/80.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/80.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/80.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/80.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bitter Ordeal;"Search target player's library for a card and exile it. Then that player shuffles their library.
Gravestorm (When you cast this spell, copy it for each permanent put into a graveyard this turn. You may choose new targets for the copies.)";rare;Sorcery;fut;Future Sight;;
11;Justin Sweet;black;19;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/19.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/19.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/19.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/19.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/19.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/19.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blade of the Sixth Pride;;common;Creature — Cat Rebel;fut;Future Sight;3;1
12;Khang Le;black;49;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/49.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/49.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/49.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/49.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/49.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/49.jpg?1517813031'};{2}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blind Phantasm;;common;Creature — Illusion;fut;Future Sight;2;3
13;Lucio Parrillo;black;110;['R'];['R'];"""Hrrngh! Someday I'm going to hurl this . . . er . . . roll this . . . hrrngh . . . nudge this boulder right down a cliff.""";{'small': 'https://img.scryfall.com/cards/small/en/fut/110.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/110.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/110.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/110.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/110.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/110.jpg?1517813031'};{3}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodshot Trainee;{T}: Bloodshot Trainee deals 4 damage to target creature. Activate this ability only if Bloodshot Trainee's power is 4 or greater.;uncommon;Creature — Goblin Warrior;fut;Future Sight;2;3
14;Jim Murray;black;95;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/95.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/95.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/95.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/95.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/95.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/95.jpg?1517813031'};{1}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bogardan Lancer;"Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)
Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)";common;Creature — Human Knight;fut;Future Sight;1;1
15;Esad Ribic;black;111;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/111.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/111.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/111.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/111.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/111.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/111.jpg?1517813031'};{5}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boldwyr Intimidator;"Cowards can't block Warriors.
{R}: Target creature becomes a Coward until end of turn.
{2}{R}: Target creature becomes a Warrior until end of turn.";uncommon;Creature — Giant Warrior;fut;Future Sight;5;5
16;Brandon Kitkouski;black;50;['U'];['U'];A well-made homunculus grooms the mind of its master, pruning the thoughts that lead to madness. Few loredelvers survive the study of the infinite without one.;{'small': 'https://img.scryfall.com/cards/small/en/fut/50.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/50.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/50.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/50.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/50.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/50.jpg?1517813031'};{2}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bonded Fetch;"Defender, haste
{T}: Draw a card, then discard a card.";uncommon;Creature — Homunculus;fut;Future Sight;0;2
17;William Simpson;black;20;['W'];['W'];A fight put off forever is already won.;{'small': 'https://img.scryfall.com/cards/small/en/fut/20.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/20.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/20.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/20.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/20.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/20.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bound in Silence;"Enchant creature
Enchanted creature can't attack or block.";uncommon;Tribal Enchantment — Rebel Aura;fut;Future Sight;;
18;Greg Hildebrandt & Tim Hildebrandt;black;81;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/81.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/81.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/81.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/81.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/81.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/81.jpg?1517813031'};{B}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bridge from Below;"Whenever a nontoken creature is put into your graveyard from the battlefield, if Bridge from Below is in your graveyard, create a 2/2 black Zombie creature token.
When a creature is put into an opponent's graveyard from the battlefield, if Bridge from Below is in your graveyard, exile Bridge from Below.";rare;Enchantment;fut;Future Sight;;
19;Justin Sweet;black;143;['G'];['G'];The wisdom of the omenreaders is legendary. Creatures travel for miles through icy peril to seek their counsel.;{'small': 'https://img.scryfall.com/cards/small/en/fut/143.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/143.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/143.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/143.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/143.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/143.jpg?1517813031'};{3}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Centaur Omenreader;As long as Centaur Omenreader is tapped, creature spells you cast cost {2} less to cast.;uncommon;Snow Creature — Centaur Shaman;fut;Future Sight;3;3
20;Kev Walker;black;96;['R'];['R'];Elementals flourished as Dominaria healed and new forms of life adapted to the land's reinfusion with mana.;{'small': 'https://img.scryfall.com/cards/small/en/fut/96.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/96.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/96.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/96.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/96.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/96.jpg?1517813031'};{2}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Char-Rumbler;"Double strike
{R}: Char-Rumbler gets +1/+0 until end of turn.";uncommon;Creature — Elemental;fut;Future Sight;-1;3
21;Franz Vohwinkel;black;4;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/4.jpg?1517813031'};{4}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chronomantic Escape;"Until your next turn, creatures can't attack you. Exile Chronomantic Escape with three time counters on it.
Suspend 3—{2}{W} (Rather than cast this card from your hand, you may pay {2}{W} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)";uncommon;Sorcery;fut;Future Sight;;
22;Trevor Hairsine;black;160;[];[];The musical sound of its turning triggers the tumblers of revelation.;{'small': 'https://img.scryfall.com/cards/small/en/fut/160.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/160.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/160.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/160.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/160.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/160.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cloud Key;"As Cloud Key enters the battlefield, choose artifact, creature, enchantment, instant, or sorcery.
Spells you cast of the chosen type cost {1} less to cast.";rare;Artifact;fut;Future Sight;;
23;Tsutomu Kawade;black;33;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/33.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/33.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/33.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/33.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/33.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/33.jpg?1517813031'};{1}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cloudseeder;"Flying
{U}, {T}, Discard a card: Create a 1/1 blue Faerie creature token named Cloud Sprite. It has flying and ""Cloud Sprite can block only creatures with flying.""";uncommon;Creature — Faerie Spellshaper;fut;Future Sight;1;1
24;Donato Giancola;black;161;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/fut/161.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/161.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/161.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/161.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/161.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/161.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Coalition Relic;"{T}: Add one mana of any color.
{T}: Put a charge counter on Coalition Relic.
At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color for each charge counter removed this way.";rare;Artifact;fut;Future Sight;;
25;Anthony S. Waters;black;34;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/fut/34.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/fut/34.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/fut/34.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/fut/34.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/fut/34.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/fut/34.jpg?1517813031'};{3}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cryptic Annelid;When Cryptic Annelid enters the battlefield, scry 1, then scry 2, then scry 3. (To scry X, look at the top X cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.);uncommon;Creature — Worm Beast;fut;Future Sight;1;4
