;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Keith Garletts;black;153;[];[];In an age of war, time is measured not by sand but by blood.;{'small': 'https://img.scryfall.com/cards/small/en/sok/153.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/153.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/153.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/153.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/153.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/153.jpg?1517813031'};{4};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Clock;At the beginning of each player's upkeep, that player returns a permanent they control to its owner's hand unless they pay 2 life.;rare;Artifact;sok;Saviors of Kamigawa;;
11;Shishizaru;black;123;['G'];['G'];Even the most benevolent and life-giving of kami joined the war against the mortal world, but only with heavy and sorrowful hearts.;{'small': 'https://img.scryfall.com/cards/small/en/sok/123.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/123.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/123.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/123.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/123.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/123.jpg?1517813031'};{5}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bounteous Kirin;"Flying
Whenever you cast a Spirit or Arcane spell, you may gain life equal to that spell's converted mana cost.";rare;Legendary Creature — Kirin Spirit;sok;Saviors of Kamigawa;4;4
12;Brian Despain;black;124;['G'];['G'];One thorn to warn, ten thorns to defend, a hundred thorns to destroy.;{'small': 'https://img.scryfall.com/cards/small/en/sok/124.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/124.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/124.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/124.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/124.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/124.jpg?1517813031'};{3}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Briarknit Kami;Whenever you cast a Spirit or Arcane spell, put a +1/+1 counter on target creature.;uncommon;Creature — Spirit;sok;Saviors of Kamigawa;3;3
13;Anthony S. Waters;black;95;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/95.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/95.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/95.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/95.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/95.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/95.jpg?1517813031'};{2}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Burning-Eye Zubera;When Burning-Eye Zubera dies, if 4 or more damage was dealt to it this turn, Burning-Eye Zubera deals 3 damage to any target.;uncommon;Creature — Zubera Spirit;sok;Saviors of Kamigawa;3;3
14;Keith Garletts;black;96;['R'];['R'];"""Kills and cooks your food in one easy stroke.""";{'small': 'https://img.scryfall.com/cards/small/en/sok/96.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/96.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/96.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/96.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/96.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/96.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Captive Flame;{R}: Target creature gets +1/+0 until end of turn.;uncommon;Enchantment;sok;Saviors of Kamigawa;;
15;Adam Rex;black;3;['W'];['W'];All bow at its visitation—some in awe, some in honor, some in fear.;{'small': 'https://img.scryfall.com/cards/small/en/sok/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/3.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Celestial Kirin;"Flying
Whenever you cast a Spirit or Arcane spell, destroy all permanents with that spell's converted mana cost.";rare;Legendary Creature — Kirin Spirit;sok;Saviors of Kamigawa;3;3
16;Dany Orizio;black;4;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/4.jpg?1517813031'};{4}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Charge Across the Araba;Sweep — Return any number of Plains you control to their owner's hand. Creatures you control get +1/+1 until end of turn for each Plains returned this way.;uncommon;Instant — Arcane;sok;Saviors of Kamigawa;;
17;Tim Hildebrandt;black;62;['B'];['B'];"""Life is a series of choices between bad and worse."" —Toshiro Umezawa";{'small': 'https://img.scryfall.com/cards/small/en/sok/62.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/62.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/62.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/62.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/62.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/62.jpg?1517813031'};{5}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Choice of Damnations;Target opponent chooses a number. You may have that player lose that much life. If you don't, that player sacrifices all but that many permanents.;rare;Sorcery — Arcane;sok;Saviors of Kamigawa;;
18;Randy Gallegos;black;31;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/31.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/31.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/31.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/31.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/31.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/31.jpg?1517813031'};{3}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cloudhoof Kirin;"Flying
Whenever you cast a Spirit or Arcane spell, you may have target player put the top X cards of their library into their graveyard, where X is that spell's converted mana cost.";rare;Legendary Creature — Kirin Spirit;sok;Saviors of Kamigawa;4;4
19;Daren Bader;black;5;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/5.jpg?1517813031'};{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cowed by Wisdom;"Enchant creature
Enchanted creature can't attack or block unless its controller pays {1} for each card in your hand.";common;Enchantment — Aura;sok;Saviors of Kamigawa;;
20;Chippy;black;6;['W'];['W'];"""Paint gold upon the wind, Shape the wind into a shield, And vanish behind the brightness."" —Snow-Fur, kitsune poet";{'small': 'https://img.scryfall.com/cards/small/en/sok/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/6.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curtain of Light;"Cast this spell only during combat after blockers are declared.
Target unblocked attacking creature becomes blocked. (This spell works on creatures that can't be blocked.)
Draw a card.";common;Instant;sok;Saviors of Kamigawa;;
21;Jeff Miracola;black;32;['U'];['U'];"""The more kami that passed through the veil that separated them from our world, the weaker that veil became, threatening to tear into tatters at the slightest pressure."" —The History of Kamigawa";{'small': 'https://img.scryfall.com/cards/small/en/sok/32.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/32.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/32.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/32.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/32.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/32.jpg?1517813031'};{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cut the Earthly Bond;Return target enchanted permanent to its owner's hand.;common;Instant — Arcane;sok;Saviors of Kamigawa;;
22;Greg Hildebrandt;black;63;['B'];['B'];Takenuma was filled with a chorus of moans, shrieks, and wails. Some came from the living, some from the dying, and some, most horribly, from the dead.;{'small': 'https://img.scryfall.com/cards/small/en/sok/63.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/63.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/63.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/63.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/63.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/63.jpg?1517813031'};{X}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Death Denied;Return X target creature cards from your graveyard to your hand.;common;Instant — Arcane;sok;Saviors of Kamigawa;;
23;Puddnhead;black;65;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/65.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/65.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/65.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/65.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/65.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/65.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Deathknell Kami;"Flying
{2}: Deathknell Kami gets +1/+1 until end of turn. Sacrifice it at the beginning of the next end step.
Soulshift 1 (When this creature dies, you may return target Spirit card with converted mana cost 1 or less from your graveyard to your hand.)";common;Creature — Spirit;sok;Saviors of Kamigawa;0;1
24;Daren Bader;black;66;['B'];['B'];"""We had him cornered, we did . . . and, well, you know what they say about rats."" —Araba patrol survivor";{'small': 'https://img.scryfall.com/cards/small/en/sok/66.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/66.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/66.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/66.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/66.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/66.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Deathmask Nezumi;As long as you have seven or more cards in hand, Deathmask Nezumi gets +2/+1 and has fear. (It can't be blocked except by artifact creatures and/or black creatures.);common;Creature — Rat Shaman;sok;Saviors of Kamigawa;2;2
25;Scott M. Fischer;black;64;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/sok/64.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/sok/64.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/sok/64.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/sok/64.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/sok/64.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/sok/64.jpg?1517813031'};{4}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Death of a Thousand Stings;"Target player loses 1 life and you gain 1 life.
At the beginning of your upkeep, if you have more cards in hand than each opponent, you may return Death of a Thousand Stings from your graveyard to your hand.";common;Instant — Arcane;sok;Saviors of Kamigawa;;
