;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Greg Staples;black;157;['R'];['R'];Some akki thought of Ben-Ben as a kami of trickery in disguise. They hunted for him in the maze of warrens, often falling prey to his traps.;{'small': 'https://img.scryfall.com/cards/small/en/chk/157.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/157.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/157.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/157.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/157.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/157.jpg?1517813031'};{2}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ben-Ben, Akki Hermit;{T}: Ben-Ben, Akki Hermit deals damage to target attacking creature equal to the number of untapped Mountains you control.;rare;Legendary Creature — Goblin Shaman;chk;Champions of Kamigawa;1;1
11;Tsutomu Kawade;black;1;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/1.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/1.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/1.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/1.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/1.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/1.jpg?1517813031'};{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blessed Breath;"Target creature you control gains protection from the color of your choice until end of turn.
Splice onto Arcane {W} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)";common;Instant — Arcane;chk;Champions of Kamigawa;;
12;Dave Dorman;black;158;['R'];['R'];"""I can post only the most honorable and strong-willed samurai to defend your stronghold. I have seen what can happen to lesser men."" —General Takeno, letter to Lord Konda";{'small': 'https://img.scryfall.com/cards/small/en/chk/158.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/158.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/158.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/158.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/158.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/158.jpg?1517813031'};{3}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blind with Anger;Untap target nonlegendary creature and gain control of it until end of turn. That creature gains haste until end of turn.;uncommon;Instant — Arcane;chk;Champions of Kamigawa;;
13;Paolo Parente;black;159;['R'];['R'];"""The threat of the kami was made worse by the blood rituals of the ogres, who freed terrifying oni to wander Kamigawa unhindered."" —Observations of the Kami War";{'small': 'https://img.scryfall.com/cards/small/en/chk/159.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/159.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/159.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/159.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/159.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/159.jpg?1517813031'};{3}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Rites;{1}{R}, Sacrifice a creature: Blood Rites deals 2 damage to any target.;uncommon;Enchantment;chk;Champions of Kamigawa;;
14;Adam Rex;black;103;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/103.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/103.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/103.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/103.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/103.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/103.jpg?1517813031'};{3}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Speaker;"At the beginning of your upkeep, you may sacrifice Blood Speaker. If you do, search your library for a Demon card, reveal that card, put it into your hand, then shuffle your library.
Whenever a Demon enters the battlefield under your control, return Blood Speaker from your graveyard to your hand.";uncommon;Creature — Ogre Shaman;chk;Champions of Kamigawa;3;2
15;Thomas M. Baxa;black;104;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/104.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/104.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/104.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/104.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/104.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/104.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodthirsty Ogre;"{T}: Put a devotion counter on Bloodthirsty Ogre.
{T}: Target creature gets -X/-X until end of turn, where X is the number of devotion counters on Bloodthirsty Ogre. Activate this ability only if you control a Demon.";uncommon;Creature — Ogre Warrior Shaman;chk;Champions of Kamigawa;3;1
16;Ralph Horsley;black;273;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/chk/273.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/273.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/273.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/273.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/273.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/273.jpg?1517813031'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boseiju, Who Shelters All;"Boseiju, Who Shelters All enters the battlefield tapped.
{T}, Pay 2 life: Add {C}. If that mana is spent on an instant or sorcery spell, that spell can't be countered.";rare;Legendary Land;chk;Champions of Kamigawa;;
17;Ron Spears;black;160a;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/160a.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/160a.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/160a.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/160a.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/160a.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/160a.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brothers Yamazaki;"Bushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.)
If there are exactly two permanents named Brothers Yamazaki on the battlefield, the ""legend rule"" doesn't apply to them.
Each other creature named Brothers Yamazaki gets +2/+2 and has haste.";uncommon;Legendary Creature — Human Samurai;chk;Champions of Kamigawa;2;1
18;Jon Foster;black;161;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/161.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/161.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/161.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/161.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/161.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/161.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brutal Deceiver;"{1}: Look at the top card of your library.
{2}: Reveal the top card of your library. If it's a land card, Brutal Deceiver gets +1/+0 and gains first strike until end of turn. Activate this ability only once each turn.";common;Creature — Spirit;chk;Champions of Kamigawa;2;2
19;Heather Hudson;black;203;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/203.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/203.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/203.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/203.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/203.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/203.jpg?1517813031'};{3}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Burr Grafter;"Sacrifice Burr Grafter: Target creature gets +2/+2 until end of turn.
Soulshift 3 (When this creature dies, you may return target Spirit card with converted mana cost 3 or less from your graveyard to your hand.)";common;Creature — Spirit;chk;Champions of Kamigawa;2;2
20;Mark Tedin;black;3;['W'];['W'];"""Our own actions built the prisons that now hold us. Our hands reached too far and tried to hold too much."" —Dosan the Falling Leaf";{'small': 'https://img.scryfall.com/cards/small/en/chk/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/3.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cage of Hands;"Enchant creature
Enchanted creature can't attack or block.
{1}{W}: Return Cage of Hands to its owner's hand.";common;Enchantment — Aura;chk;Champions of Kamigawa;;
21;Kensuke Okabayashi;black;53;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/53.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/53.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/53.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/53.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/53.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/53.jpg?1517813031'};{2}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Callous Deceiver;"{1}: Look at the top card of your library.
{2}: Reveal the top card of your library. If it's a land card, Callous Deceiver gets +1/+0 and gains flying until end of turn. Activate this ability only once each turn.";common;Creature — Spirit;chk;Champions of Kamigawa;1;3
22;Wayne Reynolds;black;4;['W'];['W'];"""General Takeno glared at us as if we were the enemy. 'The day is not over yet,' he shouted, 'and unless you have a nezumi's heart, you will stand and fight'"" —Battle of Akagi River: A Survivor's Tale";{'small': 'https://img.scryfall.com/cards/small/en/chk/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/4.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Call to Glory;Untap all creatures you control. Samurai creatures you control get +1/+1 until end of turn.;common;Instant;chk;Champions of Kamigawa;;
23;Alan Pollack;black;5;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/chk/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/5.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Candles' Glow;"Prevent the next 3 damage that would be dealt to any target this turn. You gain life equal to the damage prevented this way.
Splice onto Arcane {1}{W} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)";uncommon;Instant — Arcane;chk;Champions of Kamigawa;;
24;Daren Bader;black;6;['W'];['W'];During the war, the rites of purification were still effective, but the kami, not the kitsune, chose what to cleanse.;{'small': 'https://img.scryfall.com/cards/small/en/chk/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/chk/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/chk/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/chk/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/chk/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/chk/6.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cleanfall;Destroy all enchantments.;uncommon;Sorcery — Arcane;chk;Champions of Kamigawa;;
