;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Dave Allsop;black;65;['B'];['B'];The consuming undeath of Grixis terrifies the survivors of Vithia, but its fauna is just as fearsome.;{'small': 'https://img.scryfall.com/cards/small/en/ala/65.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/65.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/65.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/65.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/65.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/65.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Banewasp Affliction;"Enchant creature
When enchanted creature dies, that creature's controller loses life equal to its toughness.";common;Enchantment — Aura;ala;Shards of Alara;;
11;Donato Giancola;black;5;['G', 'U', 'W'];['W'];"""A night attack will be easy. We'll make an air raid over the Akrasan border. Just get me some flint to light the war torches.""";{'small': 'https://img.scryfall.com/cards/small/en/ala/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/5.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bant Battlemage;"{G}, {T}: Target creature gains trample until end of turn.
{U}, {T}: Target creature gains flying until end of turn.";uncommon;Creature — Human Wizard;ala;Shards of Alara;2;2
12;Randy Gallegos;black;155;['G', 'U', 'W'];['G', 'U', 'W'];Bant is a world where death and chaos hold no sway.;{'small': 'https://img.scryfall.com/cards/small/en/ala/155.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/155.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/155.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/155.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/155.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/155.jpg?1517813031'};{G}{W}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bant Charm;"Choose one —
• Destroy target artifact.
• Put target creature on the bottom of its owner's library.
• Counter target instant spell.";uncommon;Instant;ala;Shards of Alara;;
13;Donato Giancola;black;221;[];[];Bant's hearts are as pure as its air and as bright as its skies.;{'small': 'https://img.scryfall.com/cards/small/en/ala/221.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/221.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/221.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/221.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/221.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/221.jpg?1517813031'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bant Panorama;"{T}: Add {C}.
{1}, {T}, Sacrifice Bant Panorama: Search your library for a basic Forest, Plains, or Island card and put it onto the battlefield tapped. Then shuffle your library.";common;Land;ala;Shards of Alara;;
14;Matt Stewart;black;6;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/ala/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/6.jpg?1517813031'};{3}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Battlegrace Angel;"Flying
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
Whenever a creature you control attacks alone, it gains lifelink until end of turn.";rare;Creature — Angel;ala;Shards of Alara;4;4
15;Paolo Parente;black;124;['G'];['G'];"""Mine is an insatiable god, with appetites as magnificent as the jungle itself.""";{'small': 'https://img.scryfall.com/cards/small/en/ala/124.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/124.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/124.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/124.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/124.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/124.jpg?1517813031'};{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Behemoth's Herald;{2}{G}, {T}, Sacrifice a red creature, a green creature, and a white creature: Search your library for a card named Godsire and put it onto the battlefield. Then shuffle your library.;uncommon;Creature — Elf Shaman;ala;Shards of Alara;1;1
16;Thomas M. Baxa;black;156;['B', 'R'];['B', 'R'];While the smell of burning flesh is common in Grixis, the odor of smoldering brain matter is a rare treat.;{'small': 'https://img.scryfall.com/cards/small/en/ala/156.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/156.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/156.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/156.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/156.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/156.jpg?1517813031'};{1}{B}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blightning;Blightning deals 3 damage to target player or planeswalker. That player or that planeswalker's controller discards two cards.;common;Sorcery;ala;Shards of Alara;;
17;Anthony S. Waters;black;66;['B'];['B'];Warriors of the Rip Clan wear their beetle-acid scars proudly, even modifying clothing and armor to better display the trophy.;{'small': 'https://img.scryfall.com/cards/small/en/ala/66.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/66.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/66.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/66.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/66.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/66.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blister Beetle;When Blister Beetle enters the battlefield, target creature gets -1/-1 until end of turn.;common;Creature — Insect;ala;Shards of Alara;1;1
18;Karl Kopinski;black;157;['B', 'R'];['B', 'R'];"""To immortality.""";{'small': 'https://img.scryfall.com/cards/small/en/ala/157.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/157.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/157.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/157.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/157.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/157.jpg?1517813031'};{1}{B}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Cultist;"{T}: Blood Cultist deals 1 damage to target creature.
Whenever a creature dealt damage by Blood Cultist this turn dies, put a +1/+1 counter on Blood Cultist.";uncommon;Creature — Human Wizard;ala;Shards of Alara;1;1
19;Trevor Claxton;black;93;['R'];['R'];Elementals born of Jund are as cruel and unstable as the plane itself.;{'small': 'https://img.scryfall.com/cards/small/en/ala/93.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/93.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/93.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/93.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/93.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/93.jpg?1517813031'};{4}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodpyre Elemental;Sacrifice Bloodpyre Elemental: It deals 4 damage to target creature. Activate this ability only any time you could cast a sorcery.;common;Creature — Elemental;ala;Shards of Alara;4;1
20;Jesper Ejsing;black;94;['R'];['R'];Naya's celebrants stoke the gargantuans into a rage, loosing a tide of muscle with the precision of an arrow.;{'small': 'https://img.scryfall.com/cards/small/en/ala/94.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/94.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/94.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/94.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/94.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/94.jpg?1517813031'};{1}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodthorn Taunter;"Haste
{T}: Target creature with power 5 or greater gains haste until end of turn.";common;Creature — Human Scout;ala;Shards of Alara;1;1
21;Cole Eastburn;black;67;['B'];['B'];Witches of the Split-Eye Coven speak of a future when Grixis will overflow with life energy. For now, they must harvest vis from the living to fuel their dark magics.;{'small': 'https://img.scryfall.com/cards/small/en/ala/67.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/67.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/67.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/67.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/67.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/67.jpg?1517813031'};{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bone Splinters;"As an additional cost to cast this spell, sacrifice a creature.
Destroy target creature.";common;Sorcery;ala;Shards of Alara;;
22;Vance Kovacs;black;158;['G', 'R'];['G', 'R'];"""Lightning lives in everything, in living flesh and growing things. It must be set free."" —Rakka Mar";{'small': 'https://img.scryfall.com/cards/small/en/ala/158.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/158.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/158.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/158.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/158.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/158.jpg?1517813031'};{1}{R}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Branching Bolt;"Choose one or both —
• Branching Bolt deals 3 damage to target creature with flying.
• Branching Bolt deals 3 damage to target creature without flying.";common;Instant;ala;Shards of Alara;;
23;Anthony Francisco;black;159;['B', 'U', 'W'];['B', 'U', 'W'];Revealing the truth only deepened Tezzeret's curiosity for the secrets still buried.;{'small': 'https://img.scryfall.com/cards/small/en/ala/159.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/159.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/159.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/159.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/159.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/159.jpg?1517813031'};{W}{W}{U}{U}{U}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brilliant Ultimatum;Exile the top five cards of your library. An opponent separates those cards into two piles. You may play any number of cards from one of those piles without paying their mana costs.;rare;Sorcery;ala;Shards of Alara;;
24;Vance Kovacs;black;160;['B', 'G', 'R'];['B', 'G', 'R'];Frozen in fear, the goblins stared upward at the circling hunter—and were promptly eaten by its diving mate.;{'small': 'https://img.scryfall.com/cards/small/en/ala/160.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/160.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/160.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/160.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/160.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/160.jpg?1517813031'};{3}{B}{R}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Broodmate Dragon;"Flying
When Broodmate Dragon enters the battlefield, create a 4/4 red Dragon creature token with flying.";rare;Creature — Dragon;ala;Shards of Alara;4;4
25;Jesper Ejsing;black;161;['R', 'W'];['R', 'W'];It holds motionless vigil, watching Naya in silence through the screen of the whitecover. When it senses anything amiss, it launches forward with the uncanny sound of torn fog.;{'small': 'https://img.scryfall.com/cards/small/en/ala/161.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/ala/161.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/ala/161.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/ala/161.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/ala/161.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/ala/161.jpg?1517813031'};{4}{R}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bull Cerodon;Vigilance, haste;uncommon;Creature — Beast;ala;Shards of Alara;5;5
