;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Terese Nielsen;black;55;['R', 'U'];['R', 'U'];Ral Zarek's brainstorms bring actual thunder and lightning.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/55.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/55.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/55.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/55.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/55.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/55.jpg?1517813031'};{4}{U}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blast of Genius;Choose any target. Draw three cards, then discard a card. Blast of Genius deals damage equal to the discarded card's converted mana cost to that permanent or player.;uncommon;Sorcery;dgm;Dragon's Maze;;
11;James Ryman;black;56;['R', 'W'];['R', 'W'];A true Boros commando only calls for reinforcements so they can clean up the mess.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/56.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/56.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/56.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/56.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/56.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/56.jpg?1517813031'};{3}{R}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blaze Commando;Whenever an instant or sorcery spell you control deals damage, create two 1/1 red and white Soldier creature tokens with haste.;uncommon;Creature — Minotaur Soldier;dgm;Dragon's Maze;5;3
12;Anthony Palumbo;black;57;['B', 'W'];['B', 'W'];;{'small': 'https://img.scryfall.com/cards/small/en/dgm/57.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/57.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/57.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/57.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/57.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/57.jpg?1517813031'};{3}{W}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Baron of Vizkopa;"Lifelink, protection from white and from black
As long as you have 30 or more life and an opponent has 10 or less life, Blood Baron of Vizkopa gets +6/+6 and has flying.";mythic;Creature — Vampire;dgm;Dragon's Maze;4;4
13;Peter Mohrbacher;black;22;['B'];['B'];Make sure you bleed the fine print.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/22.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/22.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/22.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/22.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/22.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/22.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Scrivener;If you would draw a card while you have no cards in hand, instead draw two cards and lose 1 life.;rare;Creature — Zombie Wizard;dgm;Dragon's Maze;2;1
14;Zoltan Boros;black;58;['R', 'W'];['R', 'W'];Leaders shape the minds of their allies. It takes a master to shape the minds of enemies.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/58.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/58.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/58.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/58.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/58.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/58.jpg?1517813031'};{5}{R}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boros Battleshaper;At the beginning of each combat, up to one target creature attacks or blocks this combat if able and up to one target creature can't attack or block this combat.;rare;Creature — Minotaur Soldier;dgm;Dragon's Maze;5;5
15;Raoul Vitale;black;137;['R', 'W'];[];"""In case of fire, treachery, citywide riot, political upheaval, or worldwide societal collapse, break glass."" —Cluestone inscription";{'small': 'https://img.scryfall.com/cards/small/en/dgm/137.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/137.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/137.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/137.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/137.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/137.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boros Cluestone;"{T}: Add {R} or {W}.
{R}{W}, {T}, Sacrifice Boros Cluestone: Draw a card.";common;Artifact;dgm;Dragon's Maze;;
16;Noah Bradley;black;147;['R', 'W'];[];It promises protection to those in need and proclaims a warning to any who would threaten Ravnican law.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/147.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/147.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/147.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/147.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/147.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/147.jpg?1517813031'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boros Guildgate;"Boros Guildgate enters the battlefield tapped.
{T}: Add {R} or {W}.";common;Land — Gate;dgm;Dragon's Maze;;
17;Kev Walker;black;1;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/dgm/1.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/1.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/1.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/1.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/1.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/1.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boros Mastiff;Battalion — Whenever Boros Mastiff and at least two other creatures attack, Boros Mastiff gains lifelink until end of turn. (Damage dealt by a creature with lifelink also causes its controller to gain that much life.);common;Creature — Hound;dgm;Dragon's Maze;2;2
18;Karl Kopinski;black;59;['G', 'U'];['G', 'U'];Some see the world as a place of infinite wonder and knowledge. Some see it as an infinite dinner plate.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/59.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/59.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/59.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/59.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/59.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/59.jpg?1517813031'};{1}{G}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bred for the Hunt;Whenever a creature you control with a +1/+1 counter on it deals combat damage to a player, you may draw a card.;uncommon;Enchantment;dgm;Dragon's Maze;;
19;James Ryman;black;60;['G', 'W'];['G', 'W'];They fight for their home with more loyalty than any conscript.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/60.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/60.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/60.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/60.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/60.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/60.jpg?1517813031'};{2}{G}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bronzebeak Moa;Whenever another creature enters the battlefield under your control, Bronzebeak Moa gets +3/+3 until end of turn.;uncommon;Creature — Bird;dgm;Dragon's Maze;2;2
20;Ryan Barger;black;61;['B', 'R'];['B', 'R'];Not the foulest or bloodiest act at Rix Maadi by a stretch.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/61.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/61.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/61.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/61.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/61.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/61.jpg?1517813031'};{2}{B}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Carnage Gladiator;"Whenever a creature blocks, that creature's controller loses 1 life.
{1}{B}{R}: Regenerate Carnage Gladiator.";uncommon;Creature — Skeleton Warrior;dgm;Dragon's Maze;4;2
21;Karl Kopinski;black;32;['R'];['R'];"""Why do guards always look surprised when we bash them?"" asked Ruric. ""I think they expect a bribe,"" said Thar.";{'small': 'https://img.scryfall.com/cards/small/en/dgm/32.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/32.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/32.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/32.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/32.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/32.jpg?1517813031'};{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Clear a Path;Destroy target creature with defender.;common;Sorcery;dgm;Dragon's Maze;;
22;Zoltan Boros;black;62;['U', 'W'];['U', 'W'];;{'small': 'https://img.scryfall.com/cards/small/en/dgm/62.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/62.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/62.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/62.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/62.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/62.jpg?1517813031'};{2}{W}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Council of the Absolute;"As Council of the Absolute enters the battlefield, choose a noncreature, nonland card name.
Your opponents can't cast spells with the chosen name.
Spells with the chosen name you cast cost {2} less to cast.";mythic;Creature — Human Advisor;dgm;Dragon's Maze;2;4
23;Svetlin Velinov;black;23;['B'];['B'];The Golgari maze-runner Varolz hungers to prove his fortitude in battle, and his trail of victims feeds other hungers.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/23.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/23.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/23.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/23.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/23.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/23.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Crypt Incursion;Exile all creature cards from target player's graveyard. You gain 3 life for each card exiled this way.;common;Instant;dgm;Dragon's Maze;;
24;Zoltan Boros;black;63;['B', 'G'];['B', 'G'];;{'small': 'https://img.scryfall.com/cards/small/en/dgm/63.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/63.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/63.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/63.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/63.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/63.jpg?1517813031'};{4}{B}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Deadbridge Chant;"When Deadbridge Chant enters the battlefield, put the top ten cards of your library into your graveyard.
At the beginning of your upkeep, choose a card at random in your graveyard. If it's a creature card, put it onto the battlefield. Otherwise, put it into your hand.";mythic;Enchantment;dgm;Dragon's Maze;;
25;Seb McKinnon;black;64;['B', 'W'];['B', 'W'];Some of Orzhov's cruelest collectors remember their debtors by taste alone.;{'small': 'https://img.scryfall.com/cards/small/en/dgm/64.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dgm/64.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dgm/64.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dgm/64.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dgm/64.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dgm/64.jpg?1517813031'};{X}{W}{W}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Debt to the Deathless;Each opponent loses two times X life. You gain life equal to the life lost this way.;uncommon;Sorcery;dgm;Dragon's Maze;;
