;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Greg Staples;black;4;['W'];['W'];Moorlanders speak in awe of the priests' talent for arriving just in time to drive off the wicked things that prowl the ravished parish.;{'small': 'https://img.scryfall.com/cards/small/en/isd/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/4.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Avacynian Priest;{1}, {T}: Tap target non-Human creature.;common;Creature — Human Cleric;isd;Innistrad;1;2
11;Jana Schirmer & Johannes Voss;black;170;['G', 'W'];['G'];"""Avacyn's protection is everywhere. From the holy church to the sacred glade, all that we see is under her blessed watch.""";{'small': 'https://img.scryfall.com/cards/small/en/isd/170.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/170.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/170.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/170.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/170.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/170.jpg?1517813031'};{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Avacyn's Pilgrim;{T}: Add {W}.;common;Creature — Human Monk;isd;Innistrad;1;1
12;Anthony Palumbo;black;44;['U'];['U'];On Innistrad, death is just a career change.;{'small': 'https://img.scryfall.com/cards/small/en/isd/44.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/44.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/44.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/44.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/44.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/44.jpg?1517813031'};{4}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Back from the Brink;Exile a creature card from your graveyard and pay its mana cost: Create a token that's a copy of that card. Activate this ability only any time you could cast a sorcery.;rare;Enchantment;isd;Innistrad;;
13;Eric Deschamps;black;129;['R'];['R'];If it comes for you, die boldly or die swiftly—for die you will.;{'small': 'https://img.scryfall.com/cards/small/en/isd/129.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/129.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/129.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/129.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/129.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/129.jpg?1517813031'};{5}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Balefire Dragon;"Flying
Whenever Balefire Dragon deals combat damage to a player, it deals that much damage to each creature that player controls.";mythic;Creature — Dragon;isd;Innistrad;6;6
14;Clint Cearley;black;45;['U'];['U'];Not content to nudge vases and chill drawing rooms, some geists muster spectral armies to claw at the hearts of the living.;{'small': 'https://img.scryfall.com/cards/small/en/isd/45.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/45.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/45.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/45.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/45.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/45.jpg?1517813031'};{4}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Battleground Geist;"Flying
Other Spirit creatures you control get +1/+0.";uncommon;Creature — Spirit;isd;Innistrad;3;3
15;Karl Kopinski;black;88;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/isd/88.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/88.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/88.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/88.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/88.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/88.jpg?1517813031'};{4}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bitterheart Witch;"Deathtouch
When Bitterheart Witch dies, you may search your library for a Curse card, put it onto the battlefield attached to target player, then shuffle your library.";uncommon;Creature — Human Shaman;isd;Innistrad;1;2
16;Daarken;black;130;['R'];['R'];"""Holy places are no longer sanctuary from death, and death is no longer sanctuary from anything."" —Thalia, Knight-Cathar";{'small': 'https://img.scryfall.com/cards/small/en/isd/130.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/130.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/130.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/130.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/130.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/130.jpg?1517813031'};{8}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blasphemous Act;"This spell costs {1} less to cast for each creature on the battlefield.
Blasphemous Act deals 13 damage to each creature.";rare;Sorcery;isd;Innistrad;;
17;Scott Chou;black;216;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/isd/216.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/216.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/216.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/216.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/216.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/216.jpg?1517813031'};{1};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blazing Torch;"Equipped creature can't be blocked by Vampires or Zombies.
Equipped creature has ""{T}, Sacrifice Blazing Torch: Blazing Torch deals 2 damage to any target.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)";common;Artifact — Equipment;isd;Innistrad;;
18;Cynthia Sheppard;black;131;['R'];['R'];While elder vampires select their meals with care, the newly sired frenzy at the first whiff.;{'small': 'https://img.scryfall.com/cards/small/en/isd/131.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/131.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/131.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/131.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/131.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/131.jpg?1517813031'};{1}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodcrazed Neonate;"Bloodcrazed Neonate attacks each combat if able.
Whenever Bloodcrazed Neonate deals combat damage to a player, put a +1/+1 counter on it.";common;Creature — Vampire;isd;Innistrad;2;1
19;Peter Mohrbacher;black;89;['B'];['B'];He relishes the devotion of his Skirsdag puppets and their belief that it will earn them immortality.;{'small': 'https://img.scryfall.com/cards/small/en/isd/89.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/89.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/89.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/89.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/89.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/89.jpg?1517813031'};{3}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodgift Demon;"Flying
At the beginning of your upkeep, target player draws a card and loses 1 life.";rare;Creature — Demon;isd;Innistrad;5;4
20;Steve Argyle;black;5;['W'];['W'];"""What cannot be destroyed will be bound."" —Oath of Avacyn";{'small': 'https://img.scryfall.com/cards/small/en/isd/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/5.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bonds of Faith;"Enchant creature
Enchanted creature gets +2/+2 as long as it's a Human. Otherwise, it can't attack or block.";common;Enchantment — Aura;isd;Innistrad;;
21;Jaime Jones;black;171;['G'];['G'];The only thing it likes more than discovering a pit of bones is adding to it.;{'small': 'https://img.scryfall.com/cards/small/en/isd/171.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/171.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/171.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/171.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/171.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/171.jpg?1517813031'};{1}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boneyard Wurm;Boneyard Wurm's power and toughness are each equal to the number of creature cards in your graveyard.;uncommon;Creature — Wurm;isd;Innistrad;*;*
22;Anthony Jones;black;91;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/isd/91.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/91.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/91.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/91.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/91.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/91.jpg?1517813031'};{3}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brain Weevil;"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Sacrifice Brain Weevil: Target player discards two cards. Activate this ability only any time you could cast a sorcery.";common;Creature — Insect;isd;Innistrad;1;1
23;Drew Baker;black;172;['G'];['G'];"""Civilization is fertilizer."" —Garruk Wildspeaker";{'small': 'https://img.scryfall.com/cards/small/en/isd/172.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/172.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/172.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/172.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/172.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/172.jpg?1517813031'};{2}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bramblecrush;Destroy target noncreature permanent.;uncommon;Sorcery;isd;Innistrad;;
24;Eytan Zana;black;132;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/isd/132.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/132.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/132.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/132.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/132.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/132.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brimstone Volley;"Brimstone Volley deals 3 damage to any target.
Morbid — Brimstone Volley deals 5 damage to that permanent or player instead if a creature died this turn.";common;Instant;isd;Innistrad;;
25;Kev Walker;black;92;['B', 'R'];['B'];It's not just the wind. It's not all in your head. And it's definitely something to worry about.;{'small': 'https://img.scryfall.com/cards/small/en/isd/92.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/92.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/92.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/92.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/92.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/92.jpg?1517813031'};{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bump in the Night;"Target opponent loses 3 life.
Flashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)";common;Sorcery;isd;Innistrad;;
26;Raymond Swanland;black;133;['R'];['R'];Mist is the geists' sorrow. Wind is their pain. Fire is their vengeance.;{'small': 'https://img.scryfall.com/cards/small/en/isd/133.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/isd/133.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/isd/133.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/isd/133.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/isd/133.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/isd/133.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Burning Vengeance;Whenever you cast a spell from your graveyard, Burning Vengeance deals 2 damage to any target.;uncommon;Enchantment;isd;Innistrad;;
