;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Andrew Robinson;black;4;['W'];['W'];Angels appear before both the blessed and the cursed, though most don't know which they are until they feel either the angel's kiss or her sword.;{'small': 'https://img.scryfall.com/cards/small/en/m12/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/4.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angel's Mercy;You gain 7 life.;common;Instant;m12;Magic 2012;;
11;Karl Kopinski;black;162;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/m12/162.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/162.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/162.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/162.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/162.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/162.jpg?1517813031'};{5}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Arachnus Spinner;"Reach
Tap an untapped Spider you control: Search your graveyard and/or library for a card named Arachnus Web and put it onto the battlefield attached to target creature. If you search your library this way, shuffle it.";rare;Creature — Spider;m12;Magic 2012;5;7
12;Karl Kopinski;black;163;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/m12/163.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/163.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/163.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/163.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/163.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/163.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Arachnus Web;"Enchant creature
Enchanted creature can't attack or block, and its activated abilities can't be activated.
At the beginning of the end step, if enchanted creature's power is 4 or greater, destroy Arachnus Web.";common;Enchantment — Aura;m12;Magic 2012;;
13;Chris Rahn;black;5;['W'];['W'];There are few things as satisfying as a good, healthy thunk.;{'small': 'https://img.scryfall.com/cards/small/en/m12/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/5.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Arbalest Elite;{2}{W}, {T}: Arbalest Elite deals 3 damage to target attacking or blocking creature. Arbalest Elite doesn't untap during your next untap step.;uncommon;Creature — Human Archer;m12;Magic 2012;2;3
14;Jason Chan;black;6;['W'];['W'];In dark times, Truth bears a blade.;{'small': 'https://img.scryfall.com/cards/small/en/m12/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/6.jpg?1517813031'};{3}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Archon of Justice;"Flying
When Archon of Justice dies, exile target permanent.";rare;Creature — Archon;m12;Magic 2012;4;4
15;rk post;black;7;['W'];['W'];"""When we of the Northern Verge claim a mount, no peasant's nag will do. It must be as strong as our virtue, and must join us of its own will."" —Sarlena, paladin of the Northern Verge";{'small': 'https://img.scryfall.com/cards/small/en/m12/7.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/7.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/7.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/7.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/7.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/7.jpg?1517813031'};{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Armored Warhorse;;common;Creature — Horse;m12;Magic 2012;2;3
16;Jesper Ejsing;black;8;['W'];['W'];"""Griffins do not serve. They give freely to those they trust."" —Amira, skycaptain of Thune";{'small': 'https://img.scryfall.com/cards/small/en/m12/8.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/8.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/8.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/8.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/8.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/8.jpg?1517813031'};{3}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Assault Griffin;Flying;common;Creature — Griffin;m12;Magic 2012;3;2
17;Rebecca Guay;black;9;['W'];['W'];"""In memories, we can find our deepest reserves of strength.""";{'small': 'https://img.scryfall.com/cards/small/en/m12/9.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/9.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/9.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/9.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/9.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/9.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Auramancer;When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.;common;Creature — Human Wizard;m12;Magic 2012;2;2
18;Kekai Kotaki;black;164;['G'];['G'];The rustling of leaves and a passing shadow are a dryad's only trace.;{'small': 'https://img.scryfall.com/cards/small/en/m12/164.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/164.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/164.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/164.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/164.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/164.jpg?1517813031'};{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Autumn's Veil;Spells you control can't be countered by blue or black spells this turn, and creatures you control can't be the targets of blue or black spells this turn.;uncommon;Instant;m12;Magic 2012;;
19;Wayne Reynolds;black;44;['U'];['U'];"""It was too fast, even for our veteran archers. They might as well have been blowing it kisses."" —Vulok, elvish archer";{'small': 'https://img.scryfall.com/cards/small/en/m12/44.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/44.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/44.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/44.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/44.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/44.jpg?1517813031'};{3}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Aven Fleetwing;"Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)";common;Creature — Bird Soldier;m12;Magic 2012;2;2
20;Izzy;black;45;['U'];['U'];"""We draw our power from the infinite ocean of the mind, where all manner of things can be conceived."" —Azure creed";{'small': 'https://img.scryfall.com/cards/small/en/m12/45.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/45.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/45.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/45.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/45.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/45.jpg?1517813031'};{1}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Azure Mage;{3}{U}: Draw a card.;uncommon;Creature — Human Wizard;m12;Magic 2012;2;1
21;Jim Nelson;black;46;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/m12/46.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/46.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/46.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/46.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/46.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/46.jpg?1517813031'};{4}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Belltower Sphinx;"Flying
Whenever a source deals damage to Belltower Sphinx, that source's controller puts that many cards from the top of their library into their graveyard.";uncommon;Creature — Sphinx;m12;Magic 2012;2;5
22;Steven Belledin;black;10;['W'];['W'];"""One day I will rest and join my comrades in the afterlife, but not while scum like you still sully this world.""";{'small': 'https://img.scryfall.com/cards/small/en/m12/10.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/10.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/10.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/10.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/10.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/10.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Benalish Veteran;Whenever Benalish Veteran attacks, it gets +1/+1 until end of turn.;common;Creature — Human Soldier;m12;Magic 2012;2;2
23;Marcelo Vignali;black;165;['G'];['G'];"""The gods used their feathers to paint all the colors of the world."" —Yare-Tiva, warden of Gramur forest";{'small': 'https://img.scryfall.com/cards/small/en/m12/165.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/165.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/165.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/165.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/165.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/165.jpg?1517813031'};{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Birds of Paradise;"Flying
{T}: Add one mana of any color.";rare;Creature — Bird;m12;Magic 2012;0;1
24;Greg Staples;black;82;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/m12/82.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/82.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/82.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/82.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/82.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/82.jpg?1517813031'};{3}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodlord of Vaasgoth;"Bloodthirst 3 (If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)
Flying
Whenever you cast a Vampire creature spell, it gains bloodthirst 3.";mythic;Creature — Vampire Warrior;m12;Magic 2012;3;3
25;Christopher Moeller;black;122;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/m12/122.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/122.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/122.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/122.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/122.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/122.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Ogre;"Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)
First strike (This creature deals combat damage before creatures without first strike.)";common;Creature — Ogre Warrior;m12;Magic 2012;2;2
26;Steve Prescott;black;83;['B'];['B'];The most genteel facades hide the most abominable desires.;{'small': 'https://img.scryfall.com/cards/small/en/m12/83.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m12/83.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m12/83.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m12/83.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m12/83.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m12/83.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bloodrage Vampire;Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.);common;Creature — Vampire;m12;Magic 2012;3;1
