;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
11;Jeremy Jarvis;black;5;['W'];['W'];Each generation, a handful of Auriok girls are allowed to visit the Cave of Light. They return riding the wind and brandishing steel.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/5.jpg?1517813031'};{3}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Auriok Windwalker;"Flying
{T}: Attach target Equipment you control to target creature you control.";rare;Creature — Human Wizard;5dn;Fifth Dawn;2;3
12;Ben Thompson;black;104;[];[];Souls and steel, the essence of Mirrodin. Memnarch lacks one but has an abundance of the other.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/104.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/104.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/104.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/104.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/104.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/104.jpg?1517813031'};{1};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Avarice Totem;{5}: Exchange control of Avarice Totem and target nonland permanent.;uncommon;Artifact;5dn;Fifth Dawn;;
13;Heather Hudson;black;105;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/5dn/105.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/105.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/105.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/105.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/105.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/105.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Baton of Courage;"Flash
Sunburst (This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)
Remove a charge counter from Baton of Courage: Target creature gets +1/+1 until end of turn.";common;Artifact;5dn;Fifth Dawn;;
14;Carl Critchlow;black;106;[];[];A dent marks every year of service, and it has as much rust as glory.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/106.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/106.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/106.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/106.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/106.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/106.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Battered Golem;"Battered Golem doesn't untap during your untap step.
Whenever an artifact enters the battlefield, you may untap Battered Golem.";common;Artifact Creature — Golem;5dn;Fifth Dawn;3;2
15;Mark Tedin;black;82;['G'];['G'];A chorus of life heralds the arrival of Mirrodin's final sun.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/82.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/82.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/82.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/82.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/82.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/82.jpg?1517813031'};{3}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon of Creation;Create a 1/1 green Insect creature token for each Forest you control. Shuffle Beacon of Creation into its owner's library.;rare;Sorcery;5dn;Fifth Dawn;;
16;Greg Hildebrandt;black;61;['R'];['R'];The Great Furnace's blessing is a spectacular sight, but the best view comes at a high cost.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/61.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/61.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/61.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/61.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/61.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/61.jpg?1517813031'};{3}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon of Destruction;Beacon of Destruction deals 5 damage to any target. Shuffle Beacon of Destruction into its owner's library.;rare;Instant;5dn;Fifth Dawn;;
17;Rob Alexander;black;6;['W'];['W'];The cave floods with light. A thousand rays shine forth and meld into one.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/6.jpg?1517813031'};{5}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon of Immortality;Double target player's life total. Shuffle Beacon of Immortality into its owner's library.;rare;Instant;5dn;Fifth Dawn;;
18;Jeremy Jarvis;black;24;['U'];['U'];To look into its light is to meet the gaze of history.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/24.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/24.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/24.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/24.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/24.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/24.jpg?1517813031'};{6}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon of Tomorrows;Target player takes an extra turn after this one. Shuffle Beacon of Tomorrows into its owner's library.;rare;Sorcery;5dn;Fifth Dawn;;
19;Alan Pollack;black;41;['B'];['B'];A vertical scream pierces the night air and echoes doom through the clouds.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/41.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/41.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/41.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/41.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/41.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/41.jpg?1517813031'};{3}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon of Unrest;Put target artifact or creature card from a graveyard onto the battlefield under your control. Shuffle Beacon of Unrest into its owner's library.;rare;Sorcery;5dn;Fifth Dawn;;
20;Stephen Tappin;black;107;[];[];;{'small': 'https://img.scryfall.com/cards/small/en/5dn/107.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/107.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/107.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/107.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/107.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/107.jpg?1517813031'};{3};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blasting Station;"{T}, Sacrifice a creature: Blasting Station deals 1 damage to any target.
Whenever a creature enters the battlefield, you may untap Blasting Station.";uncommon;Artifact;5dn;Fifth Dawn;;
21;Carl Critchlow;black;42;['B'];['B'];It shuns everything except its next meal.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/42.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/42.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/42.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/42.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/42.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/42.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blind Creeper;Whenever a player casts a spell, Blind Creeper gets -1/-1 until end of turn.;common;Creature — Zombie Beast;5dn;Fifth Dawn;3;3
22;Alan Pollack;black;25;['U'];['U'];Power begets power.;{'small': 'https://img.scryfall.com/cards/small/en/5dn/25.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/25.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/25.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/25.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/25.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/25.jpg?1517813031'};{12}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blinkmoth Infusion;"Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
Untap all artifacts.";rare;Instant;5dn;Fifth Dawn;;
23;Carl Critchlow;black;43;['B', 'G', 'R', 'U', 'W'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/5dn/43.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/43.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/43.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/43.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/43.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/43.jpg?1517813031'};{7}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bringer of the Black Dawn;"You may pay {W}{U}{B}{R}{G} rather than pay this spell's mana cost.
Trample
At the beginning of your upkeep, you may pay 2 life. If you do, search your library for a card, then shuffle your library and put that card on top of it.";rare;Creature — Bringer;5dn;Fifth Dawn;5;5
24;Greg Staples;black;26;['B', 'G', 'R', 'U', 'W'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/5dn/26.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/26.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/26.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/26.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/26.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/26.jpg?1517813031'};{7}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bringer of the Blue Dawn;"You may pay {W}{U}{B}{R}{G} rather than pay this spell's mana cost.
Trample
At the beginning of your upkeep, you may draw two cards.";rare;Creature — Bringer;5dn;Fifth Dawn;5;5
25;Jim Murray;black;83;['B', 'G', 'R', 'U', 'W'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/5dn/83.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/5dn/83.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/5dn/83.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/5dn/83.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/5dn/83.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/5dn/83.jpg?1517813031'};{7}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bringer of the Green Dawn;"You may pay {W}{U}{B}{R}{G} rather than pay this spell's mana cost.
Trample
At the beginning of your upkeep, you may create a 3/3 green Beast creature token.";rare;Creature — Bringer;5dn;Fifth Dawn;5;5
