;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
13;Zoltan Boros & Gabor Szikszai;black;5;['W'];['W'];"""Boom Boom Boots the size of oxcarts, then an axe like a falling sun. Elves scattered. Trees scattered. Even the hills ran for the hills"" —Clachan Tales";{'small': 'https://img.scryfall.com/cards/small/en/lrw/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/5.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Battle Mastery;"Enchant creature
Enchanted creature has double strike. (It deals both first-strike and regular combat damage.)";uncommon;Enchantment — Aura;lrw;Lorwyn;;
14;Steve Prescott;black;197;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/lrw/197.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/197.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/197.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/197.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/197.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/197.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Battlewand Oak;"Whenever a Forest enters the battlefield under your control, Battlewand Oak gets +2/+2 until end of turn.
Whenever you cast a Treefolk spell, Battlewand Oak gets +2/+2 until end of turn.";common;Creature — Treefolk Warrior;lrw;Lorwyn;1;3
15;Jim Nelson;black;53;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/lrw/53.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/53.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/53.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/53.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/53.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/53.jpg?1517813031'};{6}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Benthicore;"When Benthicore enters the battlefield, create two 1/1 blue Merfolk Wizard creature tokens.
Tap two untapped Merfolk you control: Untap Benthicore. It gains shroud until end of turn. (It can't be the target of spells or abilities.)";uncommon;Creature — Elemental;lrw;Lorwyn;5;5
16;Mark Poole;black;99;['B'];['B'];It absorbs the pain of other treefolk, which leaves it bitter, yet addicted to the sensation of agony.;{'small': 'https://img.scryfall.com/cards/small/en/lrw/99.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/99.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/99.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/99.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/99.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/99.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Black Poplar Shaman;{2}{B}: Regenerate target Treefolk.;common;Creature — Treefolk Shaman;lrw;Lorwyn;1;3
17;Ron Spencer;black;152;['R'];['R'];"""The changing kind suffers as we do. We must join as one to quench our tyrants!""";{'small': 'https://img.scryfall.com/cards/small/en/lrw/152.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/152.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/152.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/152.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/152.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/152.jpg?1517813031'};{1}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blades of Velis Vel;"Changeling (This card is every creature type.)
Up to two target creatures each get +2/+0 and gain all creature types until end of turn.";common;Tribal Instant — Shapeshifter;lrw;Lorwyn;;
18;Jim Murray;black;153;['R'];['R'];"Among the solitude-loving giantkind, teamwork is unusual. But he appreciates hearing the occasional ""Swing down and to your left.""";{'small': 'https://img.scryfall.com/cards/small/en/lrw/153.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/153.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/153.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/153.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/153.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/153.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blind-Spot Giant;Blind-Spot Giant can't attack or block unless you control another Giant.;common;Creature — Giant Warrior;lrw;Lorwyn;4;3
19;Ralph Horsley;black;101;['B'];['B'];"Auntie excitedly held up the squalling newborn. ""This one looks like Byoog! Maybe he'll tell us what he saw and felt in the beyond.""";{'small': 'https://img.scryfall.com/cards/small/en/lrw/101.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/101.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/101.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/101.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/101.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/101.jpg?1517813031'};{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Birth Rite;Return target Goblin card from your graveyard to your hand.;common;Tribal Sorcery — Goblin;lrw;Lorwyn;;
20;Ron Spencer;black;154;['R'];['R'];"""Reach in this hole, lose a hand. Reach in that hole, find a sparkly."" —Auntie wisdom";{'small': 'https://img.scryfall.com/cards/small/en/lrw/154.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/154.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/154.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/154.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/154.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/154.jpg?1517813031'};{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Forager;{R}, Sacrifice Boggart Forager: Target player shuffles their library.;common;Creature — Goblin Rogue;lrw;Lorwyn;1;1
21;Steve Prescott;black;102;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/lrw/102.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/102.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/102.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/102.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/102.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/102.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Harbinger;When Boggart Harbinger enters the battlefield, you may search your library for a Goblin card, reveal it, then shuffle your library and put that card on top of it.;uncommon;Creature — Goblin Shaman;lrw;Lorwyn;2;1
22;Jesper Ejsing;black;103;['B'];['B'];Auntie Flint lent axes to Nibb and Gyik, thinking they'd share their experiences with her. She's still waiting for them to come back.;{'small': 'https://img.scryfall.com/cards/small/en/lrw/103.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/103.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/103.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/103.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/103.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/103.jpg?1517813031'};{2}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Loggers;"Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)
{2}{B}, Sacrifice Boggart Loggers: Destroy target Treefolk or Forest.";common;Creature — Goblin Rogue;lrw;Lorwyn;2;1
23;Thomas Denmark;black;104;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/lrw/104.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/104.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/104.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/104.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/104.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/104.jpg?1517813031'};{3}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Mob;"Champion a Goblin (When this enters the battlefield, sacrifice it unless you exile another Goblin you control. When this leaves the battlefield, that card returns to the battlefield.)
Whenever a Goblin you control deals combat damage to a player, you may create a 1/1 black Goblin Rogue creature token.";rare;Creature — Goblin Warrior;lrw;Lorwyn;5;5
24;Warren Mahy;black;155;['R'];['R'];Boggarts revel in discovering new sensations, from the texture of an otter pellet to the squeak of a dying warren mate.;{'small': 'https://img.scryfall.com/cards/small/en/lrw/155.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/lrw/155.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/lrw/155.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/lrw/155.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/lrw/155.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/lrw/155.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Boggart Shenanigans;Whenever another Goblin you control is put into a graveyard from the battlefield, you may have Boggart Shenanigans deal 1 damage to target player or planeswalker.;uncommon;Tribal Enchantment — Goblin;lrw;Lorwyn;;
