;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Ron Spears;black;64;['B'];['B'];One croaked sermon spreads propaganda and plague.;{'small': 'https://img.scryfall.com/cards/small/en/plc/64.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/64.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/64.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/64.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/64.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/64.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blightspeaker;"{T}: Target player loses 1 life.
{4}, {T}: Search your library for a Rebel permanent card with converted mana cost 3 or less and put it onto the battlefield. Then shuffle your library.";common;Creature — Human Rebel Cleric;plc;Planar Chaos;1;1
11;Matt Cavotta;black;115;['R'];['R'];His is the fury of the wildfire, the boiling blood of the volcano. He fights you not because you've wronged him, but because you're there.;{'small': 'https://img.scryfall.com/cards/small/en/plc/115.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/115.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/115.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/115.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/115.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/115.jpg?1517813031'};{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Knight;First strike, protection from white;uncommon;Creature — Human Knight;plc;Planar Chaos;2;2
12;Steve Prescott;black;35;['U'];['U'];Where the dead outnumbered the living, mimics scavenged faces from the fallen.;{'small': 'https://img.scryfall.com/cards/small/en/plc/35.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/35.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/35.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/35.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/35.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/35.jpg?1517813031'};{4}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Body Double;You may have Body Double enter the battlefield as a copy of any creature card in a graveyard.;rare;Creature — Shapeshifter;plc;Planar Chaos;0;0
13;Thomas M. Baxa;black;84;['B'];['B'];"""We thought it was a fallen tree trunk. Then it ate Snod."" —Sneed, goblin barkwright";{'small': 'https://img.scryfall.com/cards/small/en/plc/84.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/84.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/84.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/84.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/84.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/84.jpg?1517813031'};{5}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bog Serpent;"Bog Serpent can't attack unless defending player controls a Swamp.
When you control no Swamps, sacrifice Bog Serpent.";common;Creature — Serpent;plc;Planar Chaos;5;5
14;Zoltan Boros & Gabor Szikszai;black;36;['U'];['U'];The rifted multiverse became a sea of conflicting realities, each peopled by possible versions of every living being.;{'small': 'https://img.scryfall.com/cards/small/en/plc/36.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/36.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/36.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/36.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/36.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/36.jpg?1517813031'};{2}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Braids, Conjurer Adept;At the beginning of each player's upkeep, that player may put an artifact, creature, or land card from their hand onto the battlefield.;rare;Legendary Creature — Human Wizard;plc;Planar Chaos;2;2
15;Kev Walker;black;65;['B'];['B'];In spite of their hunger, they're slow eaters.;{'small': 'https://img.scryfall.com/cards/small/en/plc/65.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/65.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/65.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/65.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/65.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/65.jpg?1517813031'};{3}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brain Gorgers;"When you cast this spell, any player may sacrifice a creature. If a player does, counter Brain Gorgers.
Madness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)";common;Creature — Zombie;plc;Planar Chaos;4;2
16;Wayne Reynolds;black;116;['R'];['R'];Blood, bone, and sinew are magnified, as is the rage that drives them. The brain, however, remains unchanged—a little bean, swinging by a strand in a cavernous, raving head.;{'small': 'https://img.scryfall.com/cards/small/en/plc/116.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/116.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/116.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/116.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/116.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/116.jpg?1517813031'};{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brute Force;Target creature gets +3/+3 until end of turn.;common;Instant;plc;Planar Chaos;;
17;Dave Kendall;black;23;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/plc/23.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/23.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/23.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/23.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/23.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/23.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Calciderm;"Shroud (This creature can't be the target of spells or abilities.)
Vanishing 4 (This creature enters the battlefield with four time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)";uncommon;Creature — Beast;plc;Planar Chaos;5;5
18;Dany Orizio;black;154;['R', 'W'];['R', 'W'];;{'small': 'https://img.scryfall.com/cards/small/en/plc/154.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/154.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/154.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/154.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/154.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/154.jpg?1517813031'};{R}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cautery Sliver;"All Slivers have ""{1}, Sacrifice this permanent: This permanent deals 1 damage to any target.""
All Slivers have ""{1}, Sacrifice this permanent: Prevent the next 1 damage that would be dealt to target player, planeswalker, or Sliver creature this turn.""";uncommon;Creature — Sliver;plc;Planar Chaos;2;2
19;James Wong;black;37;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/plc/37.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/37.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/37.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/37.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/37.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/37.jpg?1517813031'};{3}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chronozoa;"Flying
Vanishing 3 (This creature enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)
When Chronozoa dies, if it had no time counters on it, create two tokens that are copies of it.";rare;Creature — Illusion;plc;Planar Chaos;3;3
20;Rob Alexander;black;66;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/plc/66.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/66.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/66.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/66.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/66.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/66.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Circle of Affliction;"As Circle of Affliction enters the battlefield, choose a color.
Whenever a source of the chosen color deals damage to you, you may pay {1}. If you do, target player loses 1 life and you gain 1 life.";uncommon;Enchantment;plc;Planar Chaos;;
21;Steven Belledin;black;125;['G'];['G'];They seek out living trees to glean age-old secrets from sap and wood.;{'small': 'https://img.scryfall.com/cards/small/en/plc/125.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/125.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/125.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/125.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/125.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/125.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Citanul Woodreaders;"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
When Citanul Woodreaders enters the battlefield, if it was kicked, draw two cards.";common;Creature — Human Druid;plc;Planar Chaos;1;4
22;Dave Kendall;black;67;['B'];['B'];"""As the fell soil's appetite grows, it gulps down passersby upon their first footfall."" —Ezrith, druid of the Dark Hours";{'small': 'https://img.scryfall.com/cards/small/en/plc/67.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/67.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/67.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/67.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/67.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/67.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cradle to Grave;Destroy target nonblack creature that entered the battlefield this turn.;common;Instant;plc;Planar Chaos;;
23;Pete Venters;black;3;['W'];['W'];Crovax was destined for an angel's curse, but one warped timeline saw the noble redeemed.;{'small': 'https://img.scryfall.com/cards/small/en/plc/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/3.jpg?1517813031'};{4}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Crovax, Ascendant Hero;"Other white creatures get +1/+1.
Nonwhite creatures get -1/-1.
Pay 2 life: Return Crovax, Ascendant Hero to its owner's hand.";rare;Legendary Creature — Human;plc;Planar Chaos;4;4
24;Kev Walker;black;85;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/plc/85.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/plc/85.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/plc/85.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/plc/85.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/plc/85.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/plc/85.jpg?1517813031'};{2}{B}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Damnation;Destroy all creatures. They can't be regenerated.;rare;Sorcery;plc;Planar Chaos;;
