;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Justin Sweet;black;2;['U', 'W'];['W'];"""As peace should be—gentle yet unstoppable."" —Augustin IV";{'small': 'https://img.scryfall.com/cards/small/en/dis/2.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/2.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/2.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/2.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/2.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/2.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Azorius Herald;"Azorius Herald can't be blocked.
When Azorius Herald enters the battlefield, you gain 4 life.
When Azorius Herald enters the battlefield, sacrifice it unless {U} was spent to cast it.";uncommon;Creature — Spirit;dis;Dissension;2;1
11;Michael Sutfin;black;106;['U', 'W'];['U', 'W'];Azorius military tactics, like their legal tactics, capitalize on delay and nullification.;{'small': 'https://img.scryfall.com/cards/small/en/dis/106.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/106.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/106.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/106.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/106.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/106.jpg?1517813031'};{1}{W}{W}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Azorius Ploy;"Prevent all combat damage target creature would deal this turn.
Prevent all combat damage that would be dealt to target creature this turn.";uncommon;Instant;dis;Dissension;;
12;Greg Hildebrandt;black;159;['U', 'W'];[];The maze-like design embodies the core of Azorius law—strict structure designed to test wills and stall change.;{'small': 'https://img.scryfall.com/cards/small/en/dis/159.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/159.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/159.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/159.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/159.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/159.jpg?1517813031'};{2};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Azorius Signet;{1}, {T}: Add {W}{U}.;common;Artifact;dis;Dissension;;
13;William Simpson;black;3;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/dis/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/3.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Beacon Hawk;"Flying
Whenever Beacon Hawk deals combat damage to a player, you may untap target creature.
{W}: Beacon Hawk gets +0/+1 until end of turn.";common;Creature — Bird;dis;Dissension;1;1
14;Dan Scott;black;142;['G', 'U'];['G', 'U'];"""Look beyond, to the vascular awareness that all life is a map to greater knowledge."" —Momir Vig, Biomancy, vol. I";{'small': 'https://img.scryfall.com/cards/small/en/dis/142.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/142.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/142.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/142.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/142.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/142.jpg?1517813031'};{4}{G/U}{G/U}{G/U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Biomantic Mastery;Draw a card for each creature target player controls, then draw a card for each creature another target player controls.;rare;Sorcery;dis;Dissension;;
15;Greg Hildebrandt;black;4;['W'];['W'];"""Before the first stone was laid or the first elf-child born, the power of the nephilim was gathering. Let that power be spread by my hands.""";{'small': 'https://img.scryfall.com/cards/small/en/dis/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/4.jpg?1517813031'};{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blessing of the Nephilim;"Enchant creature
Enchanted creature gets +1/+1 for each of its colors.";uncommon;Enchantment — Aura;dis;Dissension;;
16;Rob Alexander;black;171;['B', 'R'];[];;{'small': 'https://img.scryfall.com/cards/small/en/dis/171.jpg?1535415823', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/171.jpg?1535415823', 'large': 'https://img.scryfall.com/cards/large/en/dis/171.jpg?1535415823', 'png': 'https://img.scryfall.com/cards/png/en/dis/171.png?1535415823', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/171.jpg?1535415823', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/171.jpg?1535415823'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Blood Crypt;"({T}: Add {B} or {R}.)
As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped.";rare;Land — Swamp Mountain;dis;Dissension;;
17;Luca Zontini;black;38;['B'];['B'];"The Rakdos are unique in designing torture equipment they can operate while ""suffering"" alongside their victims.";{'small': 'https://img.scryfall.com/cards/small/en/dis/38.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/38.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/38.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/38.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/38.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/38.jpg?1517813031'};{X}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bond of Agony;"As an additional cost to cast this spell, pay X life.
Each other player loses X life.";uncommon;Sorcery;dis;Dissension;;
18;Dan Scott;black;5;['W'];['W'];Flesh can be tempered by spellcraft and forged ever stronger by the hammers of foes.;{'small': 'https://img.scryfall.com/cards/small/en/dis/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/5.jpg?1517813031'};{4}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brace for Impact;Prevent all damage that would be dealt to target multicolored creature this turn. For each 1 damage prevented this way, put a +1/+1 counter on that creature.;uncommon;Instant;dis;Dissension;;
19;Jim Nelson;black;39;['B'];['B'];To the Rakdos, the fun is in the shakedown. The loot is usually discarded.;{'small': 'https://img.scryfall.com/cards/small/en/dis/39.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/39.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/39.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/39.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/39.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/39.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Brain Pry;Choose a nonland card name. Target player reveals their hand. That player discards a card with that name. If they can't, you draw a card.;uncommon;Sorcery;dis;Dissension;;
20;Rob Alexander;black;172;['G', 'U'];[];;{'small': 'https://img.scryfall.com/cards/small/en/dis/172.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/172.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/172.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/172.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/172.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/172.jpg?1517813031'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Breeding Pool;"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.";rare;Land — Forest Island;dis;Dissension;;
21;Martina Pilcerova;black;160;[];[];"""Ooh, shiny! Let's pull off the chain and take her with us."" —Ukl, Gruul raider, last words";{'small': 'https://img.scryfall.com/cards/small/en/dis/160.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/160.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/160.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/160.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/160.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/160.jpg?1517813031'};{4};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Bronze Bombshell;When a player other than Bronze Bombshell's owner controls it, that player sacrifices it. If the player does, Bronze Bombshell deals 7 damage to the player.;rare;Artifact Creature — Construct;dis;Dissension;4;1
22;Shishizaru;black;59;['R'];['R'];"""I like a little entertainment with my dinner."" —Rakdos";{'small': 'https://img.scryfall.com/cards/small/en/dis/59.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/59.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/59.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/59.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/59.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/59.jpg?1517813031'};{3}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Cackling Flames;"Cackling Flames deals 3 damage to any target.
Hellbent — Cackling Flames deals 5 damage to that permanent or player instead if you have no cards in hand.";common;Instant;dis;Dissension;;
23;Alex Horley-Orlandelli;black;6;['W'];['W'];Her enemy's strength is her own.;{'small': 'https://img.scryfall.com/cards/small/en/dis/6.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/6.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/6.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/6.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/6.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/6.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Carom;"The next 1 damage that would be dealt to target creature this turn is dealt to another target creature instead.
Draw a card.";common;Instant;dis;Dissension;;
24;Mark Tedin;black;7;['W'];['W'];"""We thought the clouds had moved from the night sky. Then the night sky moved, and the horizon grew wings."" —Josuri";{'small': 'https://img.scryfall.com/cards/small/en/dis/7.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/7.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/7.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/7.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/7.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/7.jpg?1517813031'};{3}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Celestial Ancient;"Flying
Whenever you cast an enchantment spell, put a +1/+1 counter on each creature you control.";rare;Creature — Elemental;dis;Dissension;3;3
25;Mark Zug;black;107;['G', 'U'];['G', 'U'];Snaking remnants of nature directed by a body of thought and progress, the oracles embody all that is Simic.;{'small': 'https://img.scryfall.com/cards/small/en/dis/107.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dis/107.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dis/107.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dis/107.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dis/107.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dis/107.jpg?1517813031'};{G}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Coiling Oracle;When Coiling Oracle enters the battlefield, reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put that card into your hand.;common;Creature — Snake Elf Druid;dis;Dissension;1;1
