;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
10;Karl Kopinski;black;3;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/dka/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/3.jpg?1517813031'};{1}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Break of Day;"Creatures you control get +1/+1 until end of turn.
Fateful hour — If you have 5 or less life, those creatures gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)";common;Instant;dka;Dark Ascension;;
11;Daarken;black;108;['G'];['G'];"""The wolves turned on us and a chill swept over me. The pack had a new leader."" —Alena, trapper of Kessig";{'small': 'https://img.scryfall.com/cards/small/en/dka/108.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/108.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/108.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/108.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/108.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/108.jpg?1517813031'};{3}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Briarpack Alpha;"Flash (You may cast this spell any time you could cast an instant.)
When Briarpack Alpha enters the battlefield, target creature gets +2/+2 until end of turn.";uncommon;Creature — Wolf;dka;Dark Ascension;3;3
12;John Stanko;black;4;['W'];['W'];"""Grab an axe and defend the gate! Your despair is an extravagance we can ill afford."" —Thalia, Knight-Cathar";{'small': 'https://img.scryfall.com/cards/small/en/dka/4.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/4.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/4.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/4.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/4.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/4.jpg?1517813031'};{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Burden of Guilt;"Enchant creature
{1}: Tap enchanted creature.";common;Enchantment — Aura;dka;Dark Ascension;;
13;Trevor Claxton;black;84;['R', 'W'];['R'];Every now and then, a devil's prank can give you a good idea.;{'small': 'https://img.scryfall.com/cards/small/en/dka/84.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/84.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/84.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/84.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/84.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/84.jpg?1517813031'};{1}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Burning Oil;"Burning Oil deals 3 damage to target attacking or blocking creature.
Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)";uncommon;Instant;dka;Dark Ascension;;
14;Jason A. Engle;black;30;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/dka/30.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/30.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/30.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/30.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/30.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/30.jpg?1517813031'};{3}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Call to the Kindred;"Enchant creature
At the beginning of your upkeep, you may look at the top five cards of your library. If you do, you may put a creature card that shares a creature type with enchanted creature from among them onto the battlefield, then you put the rest of those cards on the bottom of your library in any order.";rare;Enchantment — Aura;dka;Dark Ascension;;
15;Nils Hamm;black;31;['U'];['U'];The skifsang, seafarers of Nephalia, craft spells like other sailors craft nets—making them strong enough to snare even the deadliest catch.;{'small': 'https://img.scryfall.com/cards/small/en/dka/31.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/31.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/31.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/31.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/31.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/31.jpg?1517813031'};{2}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chant of the Skifsang;"Enchant creature
Enchanted creature gets -13/-0.";common;Enchantment — Aura;dka;Dark Ascension;;
16;Terese Nielsen;black;32;['U'];['U'];"""Wait . . . did you fellows hear something?""";{'small': 'https://img.scryfall.com/cards/small/en/dka/32.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/32.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/32.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/32.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/32.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/32.jpg?1517813031'};{2}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Chill of Foreboding;"Each player puts the top five cards of their library into their graveyard.
Flashback {7}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)";uncommon;Sorcery;dka;Dark Ascension;;
17;Anthony Francisco;black;109;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/dka/109.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/109.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/109.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/109.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/109.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/109.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Clinging Mists;"Prevent all combat damage that would be dealt this turn.
Fateful hour — If you have 5 or less life, tap all attacking creatures. Those creatures don't untap during their controller's next untap step.";common;Instant;dka;Dark Ascension;;
18;Austin Hsu;black;33;['U'];['U'];"""Pathetic. Let me show you how it's done.""";{'small': 'https://img.scryfall.com/cards/small/en/dka/33.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/33.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/33.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/33.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/33.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/33.jpg?1517813031'};{4}{U}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Counterlash;Counter target spell. You may cast a nonland card in your hand that shares a card type with that spell without paying its mana cost.;rare;Instant;dka;Dark Ascension;;
19;Scott Chou;black;110;['G'];['G'];"""Your veil's curse won't stop me, deathmage. I have taken down countless night hunters and this dark plane is not big enough for you to hide."" —Garruk Wildspeaker, to Liliana Vess";{'small': 'https://img.scryfall.com/cards/small/en/dka/110.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/110.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/110.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/110.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/110.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/110.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Crushing Vines;"Choose one —
• Destroy target creature with flying.
• Destroy target artifact.";common;Instant;dka;Dark Ascension;;
20;Michael C. Hayes;black;85;['R'];['R'];It is the demon's mark, an infernal claim on the flesh of the guilty.;{'small': 'https://img.scryfall.com/cards/small/en/dka/85.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/85.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/85.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/85.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/85.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/85.jpg?1517813031'};{3}{R}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curse of Bloodletting;"Enchant player
If a source would deal damage to enchanted player, it deals double that damage to that player instead.";rare;Enchantment — Aura Curse;dka;Dark Ascension;;
21;Slawomir Maniak;black;34;['U'];['U'];;{'small': 'https://img.scryfall.com/cards/small/en/dka/34.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/34.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/34.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/34.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/34.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/34.jpg?1517813031'};{4}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curse of Echoes;"Enchant player
Whenever enchanted player casts an instant or sorcery spell, each other player may copy that spell and may choose new targets for the copy they control.";rare;Enchantment — Aura Curse;dka;Dark Ascension;;
22;Slawomir Maniak;black;5;['W'];['W'];"""I do believe your heresy will prove more difficult now that you have more pressing concerns."" —Bishop Argust";{'small': 'https://img.scryfall.com/cards/small/en/dka/5.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/5.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/5.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/5.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/5.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/5.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curse of Exhaustion;"Enchant player
Enchanted player can't cast more than one spell each turn.";uncommon;Enchantment — Aura Curse;dka;Dark Ascension;;
23;Terese Nielsen;black;56;['B'];['B'];;{'small': 'https://img.scryfall.com/cards/small/en/dka/56.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/56.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/56.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/56.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/56.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/56.jpg?1517813031'};{4}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curse of Misfortunes;"Enchant player
At the beginning of your upkeep, you may search your library for a Curse card that doesn't have the same name as a Curse attached to enchanted player, put it onto the battlefield attached to that player, then shuffle your library.";rare;Enchantment — Aura Curse;dka;Dark Ascension;;
24;Christopher Moeller;black;57;['B'];['B'];"""May you drink until you drown but never be sated."" —Odila, witch of Morkrut";{'small': 'https://img.scryfall.com/cards/small/en/dka/57.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/57.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/57.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/57.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/57.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/57.jpg?1517813031'};{4}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Curse of Thirst;"Enchant player
At the beginning of enchanted player's upkeep, Curse of Thirst deals damage to that player equal to the number of Curses attached to them.";uncommon;Enchantment — Aura Curse;dka;Dark Ascension;;
25;John Avon;black;111;['G'];['G'];Silent as winter snow, it seeks wild places unspoiled by the walking dead.;{'small': 'https://img.scryfall.com/cards/small/en/dka/111.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/111.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/111.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/111.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/111.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/111.jpg?1517813031'};{1}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Dawntreader Elk;{G}, Sacrifice Dawntreader Elk: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.;common;Creature — Elk;dka;Dark Ascension;2;2
26;Steve Argyle;black;58;['B', 'G'];['B'];What could be more irresistible than death?;{'small': 'https://img.scryfall.com/cards/small/en/dka/58.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/dka/58.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/dka/58.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/dka/58.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/dka/58.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/dka/58.jpg?1517813031'};{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Deadly Allure;"Target creature gains deathtouch until end of turn and must be blocked this turn if able.
Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)";uncommon;Sorcery;dka;Dark Ascension;;
